Experiment_Number,Trial_Number,User_Judgement,skew,Kurtosis,Mean,Variance,SD,Max_time_Index,total_time,Total_distance,Total_distance_X,Total_distance_Y,Correct_output
9,1,FALSE,0.81930607,-0.249378296,35.41666667,773.719697,27.81581739,12,425,24728.94103,4795,20406.5,3
9,2,FALSE,0.866913853,-0.264066207,40.83333333,325.969697,18.0546309,12,490,36679.85466,8631,28494.5,4
9,3,TRUE,0.633626507,-0.780883564,35.58333333,583.9015152,24.1640542,1,427,26505.7271,6713,20109,1
9,4,FALSE,0.960063244,-0.353619403,41.25,618.9318182,24.87834034,10,495,65384.7271,7672,58029,3
9,5,TRUE,0.525712549,-1.434130168,38.66666667,448.6060606,21.18032249,10,464,35434.70302,6713,29729.5,1
9,6,TRUE,0.459112529,-1.096480242,38.75,485.1136364,22.02529538,8,465,44083.80231,5754,38486.5,1
9,7,FALSE,3.011224498,7.076564278,3.166666667,113.6060606,10.65861438,10,38,0,0,0,1
9,8,TRUE,1.05431557,-0.129050522,43.16666667,808.8787879,28.44079443,12,518,197418.9201,9590,188459,4
9,9,TRUE,2.347028955,4.701802156,40.25,1228.204545,35.04574932,12,483,103172.1178,8631,95014.5,1
9,10,FALSE,0.462472361,-0.910036283,38,313.4545455,17.70464757,3,456,82488.39071,8631,74014.5,3
9,11,FALSE,0.579431391,-0.904601842,40.16666667,464.6969697,21.55683116,10,482,127898.8907,7672,120384,2
9,12,FALSE,1.499594986,1.646346179,38.58333333,1174.44697,34.27020528,9,463,69223.39071,5754,63626.5,4
9,13,TRUE,1.977844852,3.328975119,43,1217.272727,34.88943575,12,516,222111.7814,7672,214754,1
9,14,FALSE,1.537554064,1.800739254,40.58333333,502.4469697,22.4153289,12,487,184971.3364,8631,176499.5,3
9,15,TRUE,0.680594669,-0.091534381,40,623.4545455,24.96907178,10,480,135697.3364,9590,126266.5,4
9,16,FALSE,0.941757885,-0.726839232,40.41666667,450.9924242,21.23658222,12,485,171935.2271,9590,162661.5,3
9,17,FALSE,0.832112951,-0.02935796,43.5,951.5454545,30.84713041,10,522,340086.6729,6713,333976.5,4
9,18,FALSE,0.882266078,-0.508015035,39.75,1122.386364,33.50203522,7,477,214296.5294,6713,208056.5,3
9,19,FALSE,0.39954855,-0.690120217,40.58333333,492.6287879,22.19524246,10,487,238763.8364,5754,233169,1
9,20,TRUE,0.132357661,-1.122464157,38.75,221.2954545,14.87600264,9,465,148029.3907,7672,140514.5,1
9,21,TRUE,1.098975668,0.426901383,41,322,17.94435844,12,492,272627.3364,7672,265114.5,1
9,22,TRUE,1.646866422,1.492289775,38.08333333,687.9015152,26.22787668,10,457,184170.3907,6713,177614.5,1
9,23,TRUE,1.375651684,1.461616529,41.66666667,509.6969697,22.57646938,12,500,336318.5,5754,330564.5,1
9,24,TRUE,1.460589454,0.959069031,38.83333333,594.6969697,24.38640953,10,466,192672.2814,7672,185314.5,1
9,25,FALSE,-0.001324909,-0.176001562,40.66666667,278.6060606,16.69149666,10,488,338376.2814,5754,332936.5,2
9,26,TRUE,0.554559504,-0.965874652,39.25,340.9318182,18.46433909,9,471,215689.7271,5754,210252,1
9,27,TRUE,0.577440996,-1.112841913,37.41666667,1310.628788,36.20260747,8,449,8062.995336,7672,861.5,4
9,28,FALSE,1.50089651,1.482849734,40.66666667,903.6969697,30.06155302,12,488,301715.5837,7672,294514.5,3
9,29,FALSE,0.566446325,-0.274367712,37.08333333,1132.810606,33.65725191,7,445,5574.281537,4795,1378,2
9,30,TRUE,1.455740107,1.168696902,41.16666667,675.2424242,25.98542715,7,494,458725.2271,7672,451369.5,1
9,31,FALSE,0.610774205,-0.772699987,38.25,436.0227273,20.88115723,10,459,180702.0635,6713,174464.5,1
9,32,FALSE,0.740736098,-0.64820471,40.16666667,397.969697,19.94917785,2,482,197922.3364,7672,190409.5,2
9,33,FALSE,0.535215588,-0.830475542,40.75,260.0227273,16.12522022,8,489,364174.6387,5754,358736.5,2
9,34,TRUE,1.287849248,0.734668139,43.16666667,863.969697,29.39336144,12,518,805501.3907,7672,797986.5,1
9,35,TRUE,0.93083615,1.229397031,40.25,626.75,25.03497553,10,483,190780.9201,7672,183739,1
9,36,TRUE,1.451168076,0.649400821,38.25,1039.113636,32.23528558,9,459,246065.5294,5754,240784.5,1
9,37,FALSE,0.316015203,-1.370350442,43.5,972.6363636,31.18711855,10,522,833310.4751,5754,828031.5,3
9,38,TRUE,1.311430662,0.448501405,41.66666667,798.969697,28.26605202,10,500,550793,5754,545039,1
9,39,FALSE,0.199982938,-0.886443543,40.66666667,486.969697,22.0673899,2,488,525626.5294,6713,519386.5,2
9,40,TRUE,0.444153004,-0.844503532,37.58333333,1118.810606,33.44862637,7,451,115405.5,3836,111569.5,1
10,1,TRUE,0.91984001,-0.238720568,37.41666667,339.1742424,18.41668381,12,449,15226.02942,9590,6109,1
10,2,TRUE,0.072944475,-1.23068532,37.41666667,243.719697,15.61152449,12,449,36497.02942,6713,30257,1
10,3,TRUE,1.34005355,0.85471504,41.75,554.0227273,23.53768738,9,501,48967.5,3836,45131.5,1
10,4,TRUE,1.184284768,2.00829473,36.25,375.2954545,19.37254383,9,435,37968.80231,3836,34289.5,1
10,5,FALSE,0.737787096,-0.847682339,42.91666667,742.9924242,27.25788738,12,515,116321.2107,5754,111112,4
10,6,FALSE,0.796992509,-0.59283925,42.08333333,2661.356061,51.5883326,12,505,144555.2271,5754,139117.5,3
10,7,TRUE,0.635696079,-0.912302755,44.08333333,1895.537879,43.53777531,12,529,149171.3364,6713,142617.5,1
10,8,TRUE,1.359635181,0.626968507,41.25,307.2954545,17.52984468,12,495,133380.8364,6713,126827,1
10,9,FALSE,-0.135877219,-1.018715508,41.25,601.6590909,24.5287401,12,495,105194.299,6713,99026.5,4
10,10,TRUE,0.675540918,0.077254486,40.08333333,204.9924242,14.3175565,9,481,110425.0837,7672,103224,1
10,11,FALSE,0.20618523,0.531008071,41.08333333,464.2651515,21.54681302,9,493,175544.0085,9590,166584.5,3
10,12,FALSE,-0.175163097,-0.369298335,37.75,362.2045455,19.03167217,10,453,100792.193,7672,93434,4
10,13,FALSE,0.281867991,-0.921750318,39.33333333,576.969697,24.02019352,5,472,113212.2271,7672,105856.5,3
10,14,TRUE,0.368604363,-1.339898754,40.08333333,108.9924242,10.43994369,12,481,155849.5837,8631,147689.5,1
10,15,TRUE,-0.153526939,-1.389790816,38.58333333,172.0833333,13.11805372,2,463,102615.2235,7672,95881.5,1
10,16,FALSE,-0.260287995,-1.002466581,39.16666667,600.8787879,24.51282905,3,470,147620.4725,7672,140867.5,1
10,17,FALSE,1.000423858,-0.734065643,33.58333333,2603.537879,51.0248751,10,403,1836.890707,959,1035,2
10,18,TRUE,0.632816671,-1.027192154,40.33333333,1814.060606,42.59179036,10,484,221835.8632,7672,215240,1
10,19,FALSE,2.138979949,3.659417505,42.75,897.2954545,29.95489033,12,513,352042.0212,5754,346831.5,3
10,20,FALSE,-0.501877645,-0.65713629,39,520,22.8035085,9,468,215042.5,3836,211206.5,4
10,21,FALSE,0.612056931,-0.852366114,33.5,1108.454545,33.293461,9,402,4870,3836,1034,3
10,22,TRUE,0.763559008,-0.963199709,34.41666667,170.0833333,13.04160011,9,413,207038.0294,5754,201757,1
10,23,TRUE,1.697136996,2.597815552,38.33333333,226.0606061,15.03531197,12,460,155054.1398,9590,145931.5,1
10,24,FALSE,0.132233308,-1.624997832,42.41666667,1423.537879,37.72980094,10,509,519666.3396,6713,514125,2
10,25,TRUE,0.032466218,-0.934083249,38.16666667,505.2424242,22.47759828,1,458,77035.5,4795,72240.5,1
10,26,FALSE,1.298012643,0.856665937,40.25,2686.931818,51.83562306,9,483,512548.0057,2877,510115,3
10,27,TRUE,0.459311314,-0.963304408,40.33333333,283.8787879,16.84870285,12,484,424397.602,8631,416524,1
10,28,TRUE,1.976945423,3.354096282,41.83333333,2703.424242,51.99446357,12,502,446728.9146,5754,441862.5,1
10,29,TRUE,2.002667178,3.214029074,37.25,429.1136364,20.7150582,10,447,299562.8364,4795,294927,1
10,30,FALSE,0.121383897,-1.270063876,34.33333333,887.6969697,29.7942439,10,412,8031.890707,7672,517,2
10,31,FALSE,0.734174776,-1.149577763,48.91666667,4307.174242,65.62906553,5,587,1220180.836,4795,1215545,3
10,32,FALSE,0.632710828,-0.515235999,39.66666667,1231.151515,35.08776874,3,476,282623.3907,1918,280862.5,2
10,33,FALSE,0.645178206,-0.217278613,40.41666667,1462.265152,38.23957572,10,485,524286.8364,3836,520610,3
10,34,TRUE,1.394609081,1.284267784,36.75,1083.295455,32.91345401,10,441,30428.80231,5754,24831.5,1
10,35,FALSE,1.770560725,2.209026196,39,3241.090909,56.93057974,9,468,263349,5754,257595,4
10,36,FALSE,0.258331731,-0.443753447,39.91666667,749.1742424,27.37104752,5,479,334059.3907,5754,328462.5,4
10,37,TRUE,0.948481699,-0.54292278,38.16666667,259.4242424,16.10665212,8,458,486001.5294,6713,479761.5,1
10,38,TRUE,1.259342748,0.589448237,39.75,879.4772727,29.65598207,4,477,288024.2235,8631,280331.5,1
10,39,FALSE,0.275516813,-1.558764087,44.16666667,1815.969697,42.61419596,4,530,1031226.909,6713,1024957.5,2
10,40,FALSE,0.347660507,-1.118872871,44.5,1429.727273,37.81173459,12,534,1112019.836,4795,1107384,2
11,1,FALSE,0.888347291,-0.628272667,36.58333333,2163.537879,46.5138461,2,439,4982.390707,4795,344.5,2
11,2,FALSE,-0.565940574,0.114703163,39.5,317.7272727,17.82490597,3,474,20170.5,959,19211.5,3
11,3,FALSE,1.244698399,0.239254078,37.08333333,2227.174242,47.19294696,7,445,4584.16927,3836,1033,2
11,4,FALSE,0.870517907,-0.498952718,46.66666667,2211.333333,47.02481614,12,560,49909.63981,1918,48459,3
11,5,TRUE,1.35391404,1.020240685,40,852.9090909,29.20460736,3,480,52651.39637,4795,48457.5,1
11,6,FALSE,0.181550112,-0.80050013,38.58333333,607.1742424,24.64090588,7,463,20363.5,2877,17486.5,4
11,7,FALSE,0.764969463,0.110595576,38.58333333,357.5378788,18.90867205,8,463,59584.39071,2877,56864.5,4
11,8,FALSE,0.02192987,-0.483926259,40.08333333,205.1742424,14.32390458,9,481,104206.8023,2877,101486.5,3
11,9,TRUE,0.432336198,-0.849955637,38.91666667,676.2651515,26.00509857,5,467,56345.39071,1918,54584.5,1
11,10,FALSE,1.307511699,1.635290287,38.83333333,386.6969697,19.66461212,9,466,55511.39071,2877,52791.5,3
11,11,FALSE,0.548380757,-0.826675223,45.08333333,1382.810606,37.18616149,12,541,152613.193,1918,151009,3
11,12,FALSE,0.10659836,-1.097399494,43.16666667,625.6060606,25.01211828,9,518,284791.5,2877,281914.5,3
11,13,TRUE,-0.32448214,-0.758208856,39.75,370.5681818,19.25014758,2,477,153541.5,2877,150664.5,1
11,14,TRUE,-0.069858462,-0.720586579,36.66666667,700.7878788,26.47239843,1,440,3237.302314,2877,517,1
11,15,FALSE,0.791228921,0.345516281,38.33333333,632.6060606,25.15166119,10,460,85473.5,959,84514.5,4
11,16,TRUE,0.536317389,-0.880599493,39,164.5454545,12.82752722,10,468,76378.39071,2877,73658.5,1
11,17,FALSE,-0.035297836,-0.484681229,39.58333333,460.9924242,21.47073413,10,475,242995.693,4795,238514.5,3
11,18,TRUE,-0.061192177,-0.206452723,38.75,389.1136364,19.72596351,8,465,117436.693,3836,113914.5,1
11,19,FALSE,0.240422461,-1.258583585,35.83333333,873.4242424,29.55375175,9,430,5229.390707,3836,1550.5,4
11,20,TRUE,1.040839033,-0.399718443,36.66666667,1790.606061,42.31555341,2,440,1476,959,517,1
11,21,TRUE,0.310390524,-1.250456686,39.08333333,263.719697,16.23944879,10,469,179634.3907,2877,176914.5,1
11,22,FALSE,1.327585132,0.939582705,39.08333333,338.6287879,18.40186914,2,469,168613.693,6713,162214.5,4
11,23,FALSE,-0.21615372,-1.364791854,39.33333333,613.1515152,24.76189644,7,472,300551.5,2877,297674.5,2
11,24,TRUE,-0.456638838,-0.758933159,36.41666667,360.2651515,18.98065203,2,437,3584.802314,2877,864.5,1
11,25,FALSE,0.055996657,-0.809132797,38.91666667,118.8106061,10.9000278,1,467,240616.3364,3836,236939.5,3
11,26,TRUE,0.846796655,-0.474091224,37.25,1231.113636,35.08722896,8,447,3582.302314,2877,862,1
11,27,TRUE,0.863380216,0.03107864,38.25,203.4772727,14.264546,10,459,247173.5,959,246214.5,1
11,28,FALSE,-0.088611389,-1.615228635,36.41666667,966.4469697,31.08773021,3,437,3394,2877,517,2
11,29,TRUE,-0.794486874,0.008725616,37.91666667,293.9015152,17.14355608,7,455,184517.5,959,183558.5,1
11,30,TRUE,1.696903414,1.469980521,44.25,955.2954545,30.90785425,12,531,717639.3024,2877,715203.5,1
11,31,TRUE,1.034215801,0.077972649,39.91666667,254.0833333,15.93999164,7,479,296184.8023,2877,293464.5,1
11,32,FALSE,-0.166620853,-0.385529681,38.83333333,385.4242424,19.63222459,2,466,294622.2814,2877,292059.5,2
11,33,TRUE,0.726766988,0.9520471,38,509.4545455,22.57109978,1,456,192893.5866,7672,186004,1
11,34,FALSE,0.581351184,-1.171059824,34.83333333,1437.424242,37.91337815,2,418,4083,2877,1206,2
11,35,TRUE,0.458544352,-1.199413748,38.41666667,209.9015152,14.4879783,10,461,272922.1046,2877,270358.5,1
11,36,TRUE,1.698067278,2.543451408,38.25,273.1136364,16.52615008,10,459,241675.8023,1918,239914.5,1
11,37,TRUE,1.201363403,0.177332742,38.83333333,451.4242424,21.24674663,10,466,131775.3907,1918,130014.5,1
11,38,FALSE,1.829023267,2.663617639,39.33333333,653.3333333,25.56038602,10,472,333014.5,0,333014.5,4
11,39,TRUE,0.270460612,-1.4844158,36.83333333,1210.515152,34.79245826,8,442,8077.974436,7672,1034,1
11,40,TRUE,1.721810967,2.291027403,41.33333333,530.7878788,23.03883415,12,496,327511.693,4795,323030.5,1
12,1,FALSE,2.376516883,4.491859368,39.33333333,513.6969697,22.66488407,10,472,10255.28141,2877,7692.5,3
12,2,TRUE,1.436925474,1.581830193,38,566,23.79075451,10,456,12930,1918,11012,1
12,3,TRUE,2.391000693,4.843726664,39.75,941.1136364,30.67757546,10,477,34677.71889,2877,32187.5,1
12,4,FALSE,0.717507117,-0.329414939,42.5,1604.636364,40.05791262,12,510,77341.39071,3836,73662.5,3
12,5,FALSE,0.873788102,-0.080432126,42.16666667,1269.424242,35.62898037,10,506,108769.9083,1918,107240,4
12,6,TRUE,0.557841015,-1.172936068,45,2768.727273,52.61869699,10,540,176215.5,1918,174297.5,1
12,7,TRUE,1.327517729,1.892930032,40.08333333,840.6287879,28.99359908,10,481,82229,0,82229,1
12,8,FALSE,-0.034438358,-1.413374802,41.75,1184.386364,34.41491484,12,501,129490,0,129490,2
12,9,TRUE,2.001536911,3.274992585,40.41666667,845.9015152,29.08438611,10,485,113395.8907,1918,111635,1
12,10,TRUE,1.8939166,3.414129014,40.25,410.0227273,20.24901793,10,483,107572.8907,1918,105812,1
12,11,TRUE,1.669325198,3.050259886,41.25,973.1136364,31.19476938,10,495,185776.5,0,185776.5,4
12,12,TRUE,1.939073927,3.784203287,38.83333333,1264.69697,35.56257822,10,466,88890,0,88890,4
12,13,TRUE,0.763241813,-0.296080257,38.83333333,464.5151515,21.55261357,10,466,96412,0,96412,1
12,14,TRUE,0.499799637,-1.227369125,45,2118.363636,46.02568453,12,540,405037.3907,2877,402317.5,3
12,15,TRUE,1.619415357,1.82397913,35.41666667,1025.901515,32.02969739,4,425,75703.30231,1918,73942,1
12,16,TRUE,1.178389345,0.568822385,39.16666667,313.2424242,17.698656,10,470,124326.5,0,124326.5,1
12,17,TRUE,1.282843969,0.308246104,39.33333333,218.0606061,14.7668753,10,472,117988.6096,4795,113737.5,1
12,18,TRUE,0.712689083,-0.830410289,42.25,1553.659091,39.41648248,10,507,338066.6354,3836,334935,3
12,19,FALSE,0.478650339,-0.762851141,43,869.0909091,29.48034785,12,516,401847.8722,2877,399514.5,3
12,20,FALSE,1.510968411,1.452602995,47.33333333,4095.878788,63.99905302,12,568,708549,959,707590,2
12,21,FALSE,0.734678338,-1.146033113,47.58333333,2970.992424,54.50681081,12,571,779790,0,779790,3
12,22,FALSE,0.871689857,-0.477116527,42.16666667,2925.424242,54.08719111,10,506,315935,0,315935,3
12,23,TRUE,2.333447985,4.90469175,38,1223.818182,34.98311281,10,456,155802.8907,1918,154042,1
12,24,TRUE,1.711692993,2.193510966,42.41666667,926.9924242,30.44655028,10,509,489360.5183,1918,487729,1
12,25,FALSE,0.393713907,-0.818961547,41.33333333,698.0606061,26.42083659,10,496,452428.5866,5754,447457,4
12,26,TRUE,1.028623064,0.178165287,42.5,673.7272727,25.95625691,12,510,519559,0,519559,1
12,27,FALSE,0.878596669,0.020729007,43.33333333,600.2424242,24.49984539,12,520,582557.799,5754,577349,4
12,28,TRUE,1.435703466,1.678450578,40.66666667,463.8787879,21.53784548,12,488,433835.2814,1918,432231.5,1
12,29,FALSE,1.694942199,2.406594325,36.91666667,1860.44697,43.13289893,10,443,154610.3023,1918,152849,2
12,30,TRUE,1.114662438,-0.001774588,41.41666667,565.3560606,23.77721726,10,497,475292.8023,1918,473531.5,1
12,31,FALSE,0.987154132,-0.498630253,45.08333333,3356.992424,57.93955837,12,541,1163742,2877,1160865,3
12,32,FALSE,0.562179061,-1.36070718,46.66666667,3116.424242,55.82494283,12,560,729439.2271,1918,727837.5,2
12,33,TRUE,1.36188779,1.509730786,38.41666667,492.6287879,22.19524246,10,461,220326.5,0,220326.5,1
12,34,FALSE,0.758103698,-0.758495742,34,1370.363636,37.01842293,10,408,2622.390707,1918,861.5,2
12,35,FALSE,0.743134179,-1.004477112,38.08333333,1619.901515,40.24800014,9,457,17305.39071,3836,13626.5,2
12,36,TRUE,1.188869644,-0.065434804,38.66666667,2313.69697,48.10090404,4,464,216283,1918,214365,1
12,37,TRUE,0.850702997,-0.832519437,44.58333333,682.4469697,26.12368599,12,535,883821.8023,2877,881101.5,1
12,38,TRUE,0.304783754,-1.374431701,41.58333333,558.2651515,23.62763533,12,499,590398.0183,4795,585889.5,1
12,39,TRUE,1.633807497,2.551678645,40.08333333,545.9015152,23.36453541,10,481,453260.9083,2877,450772,1
12,40,TRUE,1.03152271,0.144469663,41.16666667,1045.606061,32.33583246,10,494,268777,1918,266859,4